36,0.323641
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
35,0.332084
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
34,0.61283
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
33,0.351678
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
32,0.362407
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
31,0.669271
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
30,0.387494
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
29,0.398847
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
28,0.674283
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
27,0.428102
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
26,0.729929
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
25,0.460879
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
24,0.479269
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
23,0.499858
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
22,0.847287
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
21,0.545491
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
20,0.571639
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
19,0.926636
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
18,0.631569
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
17,0.669798
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
16,0.693989
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
15,0.73012
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
14,0.779355
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
13,0.839053
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
12,0.860119
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
11,0.899664
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
10,0.988116
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
9,1.09442
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
8,1.23146
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
7,1.40778
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
6,1.63471
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
5,1.95407
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
4,2.36804
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
3,3.13999
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
2,4.45415
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
1,8.76656
Difference of Taylor and C++ result -1.11022e-16 after 100000000 iterations.
